#
# conName	cFromPadded	cToPadded	cFromUnpadded	cToUnpadded	type	rName	rFromPadded	rToPadded	rFromUnpadded	rToUnpadded	comment
#
302_c1	10101	10100	9922	9921	R454	393-9700000-9720000:10065:rev	130	131	129	130	
302_c1	9962	9961	9788	9787	R454	393-9700000-9720000:10065:rev	269	270	262	263	
302_c1	9850	9849	9677	9676	R454	393-9700000-9720000:10065:rev	381	382	374	376	
302_c1	9950	10432	9776	10249	HAF3	266-9700000-9720000:9792:fwd	5	487	5	478	
302_c1	10052	10053	9875	9876	R454	266-9700000-9720000:9792:fwd	107	108	102	104	
302_c1	10197	10198	10017	10018	R454	266-9700000-9720000:9792:fwd	252	253	244	246	
302_c1	10368	10369	10186	10187	R454	266-9700000-9720000:9792:fwd	423	424	414	416	
302_c1	10433	10497	10250	10314	HAF4	266-9700000-9720000:9792:fwd	488	552	479	543	
302_c1	10522	10515	10339	10332	HAF2	35-9700000-9720000:10396:rev	44	51	44	51	
302_c1	10514	10433	10331	10250	HAF4	35-9700000-9720000:10396:rev	52	133	52	131	
302_c1	10432	10176	10249	9996	HAF3	35-9700000-9720000:10396:rev	134	390	132	383	
302_c1	10175	10173	9995	9993	HAF2	35-9700000-9720000:10396:rev	391	393	384	386	
302_c1	10172	10064	9992	9887	HAF3	35-9700000-9720000:10396:rev	394	502	387	491	
302_c1	10136	10135	9957	9956	R454	35-9700000-9720000:10396:rev	430	431	421	422	
302_c1	10904	11394	10710	11193	HAF3	399-9700000-9720000:10726:fwd	5	495	5	490	
302_c1	11065	11066	10867	10868	R454	399-9700000-9720000:10726:fwd	166	167	161	162	
302_c1	11162	11163	10964	10965	R454	399-9700000-9720000:10726:fwd	263	264	259	260	
302_c1	11237	11238	11037	11038	R454	399-9700000-9720000:10726:fwd	338	339	334	335	
302_c1	11395	11419	11194	11217	HAF4	399-9700000-9720000:10726:fwd	496	520	491	515	
302_c1	11420	11445	11218	11243	HAF3	399-9700000-9720000:10726:fwd	521	546	516	541	
302_c1	9537	9540	9369	9372	HAF2	74-9700000-9720000:9385:fwd	5	8	5	8	
302_c1	9543	9779	9374	9608	HAF3	74-9700000-9720000:9385:fwd	11	247	9	243	
302_c1	9652	9653	9482	9483	R454	74-9700000-9720000:9385:fwd	120	121	116	118	
302_c1	9653	9654	9483	9484	R454	74-9700000-9720000:9385:fwd	121	122	118	120	
302_c1	9780	9787	9609	-1	HAF2	74-9700000-9720000:9385:fwd	248	255	244	252	
302_c1	9786	9787	9615	-1	R454	74-9700000-9720000:9385:fwd	254	255	250	252	
302_c1	9788	10064	9616	9887	HAF3	74-9700000-9720000:9385:fwd	256	532	253	525	
302_c1	9825	9826	9652	9653	R454	74-9700000-9720000:9385:fwd	293	294	289	291	
302_c1	9863	9864	9690	9691	R454	74-9700000-9720000:9385:fwd	331	332	328	329	
302_c1	9872	9873	9699	9700	R454	74-9700000-9720000:9385:fwd	340	341	337	339	
302_c1	11264	11009	11064	10813	HAF3	351-9700000-9720000:11083:rev	5	260	5	257	
302_c1	11125	11124	10927	10926	R454	351-9700000-9720000:11083:rev	144	145	142	144	
302_c1	11092	11091	10894	10893	R454	351-9700000-9720000:11083:rev	177	178	177	178	
302_c1	11008	10997	-1	10802	HAF2	351-9700000-9720000:11083:rev	261	272	258	269	
302_c1	10996	10759	10801	10566	HAF3	351-9700000-9720000:11083:rev	273	510	270	509	
302_c1	10958	10957	10764	10763	R454	351-9700000-9720000:11083:rev	311	312	308	310	
302_c1	10780	10779	10587	10586	R454	351-9700000-9720000:11083:rev	489	490	487	489	
302_c1	10758	10753	-1	10561	HAF2	351-9700000-9720000:11083:rev	511	516	510	515	
302_c1	12737	12258	12514	12040	HAF3	553-9700000-9720000:12533:rev	5	484	5	479	
302_c1	12708	12707	12485	12484	R454	553-9700000-9720000:12533:rev	34	35	34	36	
302_c1	12674	12673	12451	12450	R454	553-9700000-9720000:12533:rev	68	69	69	71	
302_c1	12666	12665	12443	12442	R454	553-9700000-9720000:12533:rev	76	77	78	80	
302_c1	12635	12634	12413	12412	R454	553-9700000-9720000:12533:rev	107	108	108	110	
302_c1	12471	12470	12251	12250	R454	553-9700000-9720000:12533:rev	271	272	270	271	
302_c1	12424	12424	12204	12204	R454	553-9700000-9720000:12533:rev	318	318	319	319	
302_c1	12257	12252	-1	12035	HAF2	553-9700000-9720000:12533:rev	485	490	480	485	
302_c1	12249	12188	12033	11975	HAF3	553-9700000-9720000:12533:rev	493	554	486	544	
302_c1	9914	9434	9740	9268	HAF3	189-9700000-9720000:9781:rev	29	509	29	503	
302_c1	9628	9627	9458	9457	R454	189-9700000-9720000:9781:rev	315	316	312	313	
302_c1	9620	9619	9450	9449	R454	189-9700000-9720000:9781:rev	323	324	322	324	
302_c1	9518	9517	9350	9349	R454	189-9700000-9720000:9781:rev	425	426	422	423	
302_c1	9432	9417	9266	9251	HAF2	189-9700000-9720000:9781:rev	511	526	504	519	
302_c1	9359	9878	9195	9705	HAF3	65-9700000-9720000:9211:fwd	5	524	5	515	
302_c1	9797	9380	9625	9214	HAF3	466-9700000-9720000:9644:rev	5	422	5	417	
302_c1	9681	9680	9511	9510	R454	466-9700000-9720000:9644:rev	121	122	119	121	
302_c1	9455	9454	9289	9288	R454	466-9700000-9720000:9644:rev	347	348	341	343	
302_c1	9379	9368	-1	9203	HAF2	466-9700000-9720000:9644:rev	423	434	418	429	
302_c1	9367	9322	9202	9160	HAF3	466-9700000-9720000:9644:rev	435	480	430	473	
302_c1	9198	9218	9037	9057	HAF5	752-9700000-9720000:9053:fwd	5	25	5	25	
302_c1	9219	9271	9058	9110	HAF4	752-9700000-9720000:9053:fwd	26	78	26	77	
302_c1	9272	9721	9111	9550	HAF3	752-9700000-9720000:9053:fwd	79	528	78	516	
302_c1	9400	9401	9234	9235	R454	752-9700000-9720000:9053:fwd	207	208	201	203	
302_c1	9506	9507	9338	9339	R454	752-9700000-9720000:9053:fwd	313	314	303	305	
302_c1	9583	9584	9413	9414	R454	752-9700000-9720000:9053:fwd	390	391	378	380	
302_c1	9596	9597	9426	9427	R454	752-9700000-9720000:9053:fwd	403	404	392	394	
302_c1	9617	9618	9447	9448	R454	752-9700000-9720000:9053:fwd	424	425	414	416	
302_c1	9623	9272	9453	9111	HAF3	655-9700000-9720000:9494:rev	25	376	25	367	
302_c1	9426	9425	9260	9259	R454	655-9700000-9720000:9494:rev	222	223	217	219	
302_c1	9410	9409	9244	9243	R454	655-9700000-9720000:9494:rev	238	239	234	236	
302_c1	9271	9219	9110	9058	HAF4	655-9700000-9720000:9494:rev	377	429	368	419	
302_c1	9218	9169	9057	9008	HAF5	655-9700000-9720000:9494:rev	430	479	420	469	
302_c1	9168	9165	9007	9004	HAF4	655-9700000-9720000:9494:rev	480	483	470	473	
302_c1	9163	9162	9002	9001	HAF3	655-9700000-9720000:9494:rev	485	486	474	475	
302_c1	9161	9112	9000	8952	HAF4	655-9700000-9720000:9494:rev	487	536	476	524	
302_c1	9147	9156	8987	8996	HAF3	71-9700000-9720000:9003:fwd	5	14	5	14	
302_c1	9158	9168	8997	9007	HAF4	71-9700000-9720000:9003:fwd	16	26	15	25	
302_c1	9169	9218	9008	9057	HAF5	71-9700000-9720000:9003:fwd	27	76	26	74	
302_c1	9219	9270	9058	9109	HAF4	71-9700000-9720000:9003:fwd	77	128	75	126	
302_c1	9271	9543	9110	9374	HAF3	71-9700000-9720000:9003:fwd	129	401	127	392	
302_c1	9290	9291	9129	9130	R454	71-9700000-9720000:9003:fwd	148	149	146	148	
302_c1	9362	9363	9198	9199	R454	71-9700000-9720000:9003:fwd	220	221	215	217	
302_c1	9520	9521	9352	9353	R454	71-9700000-9720000:9003:fwd	378	379	369	370	
302_c1	9544	9550	9375	-1	HAF2	71-9700000-9720000:9003:fwd	402	408	393	399	
302_c1	9551	9670	9381	9500	HAF3	71-9700000-9720000:9003:fwd	409	528	400	518	
302_c1	9031	9038	8873	8879	HAF3	568-9700000-9720000:8889:fwd	5	12	5	11	
302_c1	9039	9087	8880	8928	HAF5	568-9700000-9720000:8889:fwd	13	61	12	60	
302_c1	9088	9161	8929	9000	HAF4	568-9700000-9720000:8889:fwd	62	135	61	132	
302_c1	9162	9163	9001	9002	HAF3	568-9700000-9720000:8889:fwd	136	137	133	134	
302_c1	9165	9168	9004	9007	HAF4	568-9700000-9720000:8889:fwd	139	142	135	138	
302_c1	9169	9218	9008	9057	HAF5	568-9700000-9720000:8889:fwd	143	192	139	190	
302_c1	9200	9201	9039	9040	R454	568-9700000-9720000:8889:fwd	174	175	170	172	
302_c1	9213	9214	9052	9053	R454	568-9700000-9720000:8889:fwd	187	188	184	186	
302_c1	9219	9270	9058	9109	HAF4	568-9700000-9720000:8889:fwd	193	244	190	240	
302_c1	9225	9226	9064	9065	R454	568-9700000-9720000:8889:fwd	199	200	196	198	
302_c1	9271	9559	9110	9389	HAF3	568-9700000-9720000:8889:fwd	245	533	241	523	
302_c1	9299	9300	9138	9139	R454	568-9700000-9720000:8889:fwd	273	274	269	271	
302_c1	9404	9405	9238	9239	R454	568-9700000-9720000:8889:fwd	378	379	369	371	
302_c1	9406	9407	9240	9241	R454	568-9700000-9720000:8889:fwd	380	381	372	374	
302_c1	9438	9439	9272	9273	R454	568-9700000-9720000:8889:fwd	412	413	405	407	
302_c1	9527	9528	9359	9360	R454	568-9700000-9720000:8889:fwd	501	502	492	494	
302_c1	9554	9544	9384	9375	HAF2	373-9700000-9720000:9425:rev	26	36	26	35	
302_c1	9543	9271	9374	9110	HAF3	373-9700000-9720000:9425:rev	37	309	36	300	
302_c1	9297	9296	9136	9135	R454	373-9700000-9720000:9425:rev	283	284	273	275	
302_c1	9270	9219	9109	9058	HAF4	373-9700000-9720000:9425:rev	310	361	301	352	
302_c1	9218	9169	9057	9008	HAF5	373-9700000-9720000:9425:rev	362	411	353	402	
302_c1	9168	9088	9007	8929	HAF4	373-9700000-9720000:9425:rev	412	492	403	480	
302_c1	9132	9131	8972	8971	R454	373-9700000-9720000:9425:rev	448	449	438	440	
302_c1	9087	9047	8928	8888	HAF5	373-9700000-9720000:9425:rev	493	533	481	521	
302_c1	9528	9271	9360	9110	HAF3	546-9700000-9720000:9379:rev	5	262	5	253	
302_c1	9449	9448	9283	9282	R454	546-9700000-9720000:9379:rev	84	85	81	83	
302_c1	9270	9219	9109	9058	HAF4	546-9700000-9720000:9379:rev	263	314	254	305	
302_c1	9218	9169	9057	9008	HAF5	546-9700000-9720000:9379:rev	315	364	306	355	
302_c1	9168	9088	9007	8929	HAF4	546-9700000-9720000:9379:rev	365	445	356	434	
302_c1	9087	9020	8928	8862	HAF5	546-9700000-9720000:9379:rev	446	513	435	502	
302_c1	9076	9075	8917	8916	R454	546-9700000-9720000:9379:rev	457	458	447	448	
302_c1	9367	9271	9202	9110	HAF3	271-9700000-9720000:9221:rev	5	101	5	96	
302_c1	9270	9219	9109	9058	HAF4	271-9700000-9720000:9221:rev	102	153	97	148	
302_c1	9218	9169	9057	9008	HAF5	271-9700000-9720000:9221:rev	154	203	149	198	
302_c1	9168	9088	9007	8929	HAF4	271-9700000-9720000:9221:rev	204	284	199	278	
302_c1	9131	9130	8971	8970	R454	271-9700000-9720000:9221:rev	241	242	235	236	
302_c1	9087	9008	8928	8850	HAF5	271-9700000-9720000:9221:rev	285	364	279	359	
302_c1	9026	9025	8868	8867	R454	271-9700000-9720000:9221:rev	346	347	339	340	
302_c1	9020	9019	8862	8861	R454	271-9700000-9720000:9221:rev	352	353	346	347	
302_c1	9007	8948	8849	8791	HAF4	271-9700000-9720000:9221:rev	365	424	360	419	
302_c1	8979	8978	8822	8821	R454	271-9700000-9720000:9221:rev	393	394	387	389	
302_c1	9436	9271	9270	9110	HAF3	779-9700000-9720000:9289:rev	5	170	5	164	
302_c1	9351	9350	9187	9186	R454	779-9700000-9720000:9289:rev	90	91	88	90	
302_c1	9270	9219	9109	9058	HAF4	779-9700000-9720000:9289:rev	171	222	165	217	
302_c1	9229	9228	9068	9067	R454	779-9700000-9720000:9289:rev	212	213	206	208	
302_c1	9218	9169	9057	9008	HAF5	779-9700000-9720000:9289:rev	223	272	218	267	
302_c1	9168	9088	9007	8929	HAF4	779-9700000-9720000:9289:rev	273	353	268	347	
302_c1	9149	9148	8989	8988	R454	779-9700000-9720000:9289:rev	292	293	286	287	
302_c1	9087	9008	8928	8850	HAF5	779-9700000-9720000:9289:rev	354	433	348	427	
302_c1	9067	9066	8908	8907	R454	779-9700000-9720000:9289:rev	374	375	368	370	
302_c1	9007	8946	8849	8789	HAF4	779-9700000-9720000:9289:rev	434	495	428	488	
302_c1	8945	8923	8788	8767	HAF3	779-9700000-9720000:9289:rev	496	518	489	510	
302_c1	8910	8945	8754	8788	HAF3	775-9700000-9720000:8770:fwd	5	40	5	39	
302_c1	8946	9007	8789	8849	HAF4	775-9700000-9720000:8770:fwd	41	102	40	100	
302_c1	9008	9087	8850	8928	HAF5	775-9700000-9720000:8770:fwd	103	182	101	179	
302_c1	9088	9188	8929	9027	HAF4	775-9700000-9720000:8770:fwd	183	283	180	278	
302_c1	9108	9109	8948	8949	R454	775-9700000-9720000:8770:fwd	203	204	199	201	
302_c1	9189	9218	9028	9057	HAF5	775-9700000-9720000:8770:fwd	284	313	279	308	
302_c1	9219	9270	9058	9109	HAF4	775-9700000-9720000:8770:fwd	314	365	309	362	
302_c1	9253	9254	9092	9093	R454	775-9700000-9720000:8770:fwd	348	349	343	345	
302_c1	9257	9258	9096	9097	R454	775-9700000-9720000:8770:fwd	352	353	348	350	
302_c1	9271	9426	9110	9260	HAF3	775-9700000-9720000:8770:fwd	366	521	363	515	
302_c1	9398	9399	9232	9233	R454	775-9700000-9720000:8770:fwd	493	494	486	488	
302_c1	8864	8945	8709	8788	HAF3	262-9700000-9720000:8725:fwd	5	86	5	84	
302_c1	8946	9007	8789	8849	HAF4	262-9700000-9720000:8725:fwd	87	148	85	145	
302_c1	9008	9087	8850	8928	HAF5	262-9700000-9720000:8725:fwd	149	228	146	223	
302_c1	9088	9168	8929	9007	HAF4	262-9700000-9720000:8725:fwd	229	309	224	301	
302_c1	9169	9218	9008	9057	HAF5	262-9700000-9720000:8725:fwd	310	359	302	351	
302_c1	9219	9270	9058	9109	HAF4	262-9700000-9720000:8725:fwd	360	411	352	405	
302_c1	9225	9226	9064	9065	R454	262-9700000-9720000:8725:fwd	366	367	358	360	
302_c1	9233	9234	9072	9073	R454	262-9700000-9720000:8725:fwd	374	375	367	369	
302_c1	9271	9383	9110	9217	HAF3	262-9700000-9720000:8725:fwd	412	524	406	514	
302_c1	9384	9391	9218	9225	HAF2	262-9700000-9720000:8725:fwd	525	532	515	522	
302_c1	9368	9271	9203	9110	HAF3	658-9700000-9720000:9222:rev	5	102	5	97	
302_c1	9270	9219	9109	9058	HAF4	658-9700000-9720000:9222:rev	103	154	98	149	
302_c1	9258	9258	9097	9097	R454	658-9700000-9720000:9222:rev	115	115	110	110	
302_c1	9218	9169	9057	9008	HAF5	658-9700000-9720000:9222:rev	155	204	150	199	
302_c1	9168	9088	9007	8929	HAF4	658-9700000-9720000:9222:rev	205	285	200	280	
302_c1	9145	9144	8985	8984	R454	658-9700000-9720000:9222:rev	228	229	223	224	
302_c1	9087	9008	8928	8850	HAF5	658-9700000-9720000:9222:rev	286	365	281	361	
302_c1	9047	9046	8888	8887	R454	658-9700000-9720000:9222:rev	326	327	321	322	
302_c1	9007	8947	8849	8790	HAF4	658-9700000-9720000:9222:rev	366	426	362	421	
302_c1	8946	8945	8789	8788	HAF2	658-9700000-9720000:9222:rev	427	428	422	423	
302_c1	8944	8870	8787	8715	HAF3	658-9700000-9720000:9222:rev	429	503	424	496	
302_c1	8868	8857	8713	8702	HAF2	658-9700000-9720000:9222:rev	505	516	497	508	
302_c1	9312	9271	9150	9110	HAF3	550-9700000-9720000:9169:rev	5	46	5	45	
302_c1	9270	9219	9109	9058	HAF4	550-9700000-9720000:9169:rev	47	98	46	97	
302_c1	9218	9169	9057	9008	HAF5	550-9700000-9720000:9169:rev	99	148	98	147	
302_c1	9168	9088	9007	8929	HAF4	550-9700000-9720000:9169:rev	149	229	148	226	
302_c1	9087	9008	8928	8850	HAF5	550-9700000-9720000:9169:rev	230	309	227	308	
302_c1	9050	9049	8891	8890	R454	550-9700000-9720000:9169:rev	267	268	264	265	
302_c1	9014	9013	8856	8855	R454	550-9700000-9720000:9169:rev	303	304	301	303	
302_c1	9007	8946	8849	8789	HAF4	550-9700000-9720000:9169:rev	310	371	309	372	
302_c1	8985	8984	8828	8827	R454	550-9700000-9720000:9169:rev	332	333	330	332	
302_c1	8984	8983	8827	8826	R454	550-9700000-9720000:9169:rev	333	334	332	333	
302_c1	8945	8857	8788	8702	HAF3	550-9700000-9720000:9169:rev	372	460	373	461	
302_c1	8921	8920	8765	8764	R454	550-9700000-9720000:9169:rev	396	397	396	398	
302_c1	8858	8857	8703	8702	R454	550-9700000-9720000:9169:rev	459	460	460	461	
302_c1	8856	8827	8701	8673	HAF4	550-9700000-9720000:9169:rev	461	490	462	491	
302_c1	8826	8802	8672	8648	HAF5	550-9700000-9720000:9169:rev	491	515	492	516	
302_c1	8801	8801	8647	8647	HAF4	550-9700000-9720000:9169:rev	516	516	517	517	
302_c1	8800	8796	8646	8642	HAF3	550-9700000-9720000:9169:rev	517	521	518	522	
302_c1	8802	8826	8648	8672	HAF5	309-9700000-9720000:8664:fwd	5	29	5	29	
302_c1	8827	8856	8673	8701	HAF4	309-9700000-9720000:8664:fwd	30	59	30	58	
302_c1	8857	8945	8702	8788	HAF3	309-9700000-9720000:8664:fwd	60	148	59	144	
302_c1	8946	9007	8789	8849	HAF4	309-9700000-9720000:8664:fwd	149	210	145	205	
302_c1	9008	9087	8850	8928	HAF5	309-9700000-9720000:8664:fwd	211	290	206	285	
302_c1	9022	9023	8864	8865	R454	309-9700000-9720000:8664:fwd	225	226	220	222	
302_c1	9088	9168	8929	9007	HAF4	309-9700000-9720000:8664:fwd	291	371	286	365	
302_c1	9169	9218	9008	9057	HAF5	309-9700000-9720000:8664:fwd	372	421	366	415	
302_c1	9219	9270	9058	9109	HAF4	309-9700000-9720000:8664:fwd	422	473	416	467	
302_c1	9271	9303	9110	9142	HAF3	309-9700000-9720000:8664:fwd	474	506	468	499	
302_c1	9304	9314	9143	9152	HAF2	309-9700000-9720000:8664:fwd	507	517	500	509	
302_c1	9323	9271	9161	9110	HAF3	175-9700000-9720000:9195:rev	19	71	19	69	
302_c1	9270	9219	9109	9058	HAF4	175-9700000-9720000:9195:rev	72	123	70	122	
302_c1	9237	9236	9076	9075	R454	175-9700000-9720000:9195:rev	105	106	103	105	
302_c1	9218	9169	9057	9008	HAF5	175-9700000-9720000:9195:rev	124	173	123	173	
302_c1	9201	9200	9040	9039	R454	175-9700000-9720000:9195:rev	141	142	141	142	
302_c1	9168	9088	9007	8929	HAF4	175-9700000-9720000:9195:rev	174	254	174	251	
302_c1	9087	9008	8928	8850	HAF5	175-9700000-9720000:9195:rev	255	334	252	331	
302_c1	9067	9066	8908	8907	R454	175-9700000-9720000:9195:rev	275	276	273	274	
302_c1	9007	8946	8849	8789	HAF4	175-9700000-9720000:9195:rev	335	396	332	393	
302_c1	8945	8857	8788	8702	HAF3	175-9700000-9720000:9195:rev	397	485	394	479	
302_c1	8856	8830	8701	8675	HAF4	175-9700000-9720000:9195:rev	486	512	480	506	
302_c1	8829	8822	8674	8668	HAF3	175-9700000-9720000:9195:rev	513	520	507	513	
302_c1	8784	8800	8630	8646	HAF3	364-9700000-9720000:8646:fwd	5	21	5	21	
302_c1	8801	8801	8647	8647	HAF4	364-9700000-9720000:8646:fwd	22	22	22	22	
302_c1	8802	8826	8648	8672	HAF5	364-9700000-9720000:8646:fwd	23	47	23	47	
302_c1	8827	8856	8673	8701	HAF4	364-9700000-9720000:8646:fwd	48	77	48	76	
302_c1	8857	8945	8702	8788	HAF3	364-9700000-9720000:8646:fwd	78	166	77	163	
302_c1	8946	9007	8789	8849	HAF4	364-9700000-9720000:8646:fwd	167	228	164	224	
302_c1	9008	9087	8850	8928	HAF5	364-9700000-9720000:8646:fwd	229	308	225	303	
302_c1	9088	9168	8929	9007	HAF4	364-9700000-9720000:8646:fwd	309	389	304	383	
302_c1	9108	9109	8948	8949	R454	364-9700000-9720000:8646:fwd	329	330	323	324	
302_c1	9139	9140	8979	8980	R454	364-9700000-9720000:8646:fwd	360	361	355	357	
302_c1	9169	9218	9008	9057	HAF5	364-9700000-9720000:8646:fwd	390	439	384	433	
302_c1	9219	9270	9058	9109	HAF4	364-9700000-9720000:8646:fwd	440	491	434	484	
302_c1	9271	9296	9110	9135	HAF3	364-9700000-9720000:8646:fwd	492	517	485	510	
302_c1	9348	9271	9184	9110	HAF3	509-9700000-9720000:9218:rev	21	98	21	94	
302_c1	9270	9219	9109	9058	HAF4	509-9700000-9720000:9218:rev	99	150	95	146	
302_c1	9218	9169	9057	9008	HAF5	509-9700000-9720000:9218:rev	151	200	147	196	
302_c1	9168	9088	9007	8929	HAF4	509-9700000-9720000:9218:rev	201	281	197	277	
302_c1	9115	9114	8955	8954	R454	509-9700000-9720000:9218:rev	254	255	250	251	
302_c1	9087	9008	8928	8850	HAF5	509-9700000-9720000:9218:rev	282	361	278	357	
302_c1	9007	8946	8849	8789	HAF4	509-9700000-9720000:9218:rev	362	423	358	418	
302_c1	8945	8870	8788	8715	HAF3	509-9700000-9720000:9218:rev	424	499	419	493	
302_c1	8937	8936	8781	8780	R454	509-9700000-9720000:9218:rev	432	433	426	427	
302_c1	8868	8857	8713	8702	HAF2	509-9700000-9720000:9218:rev	501	512	494	505	
302_c1	9308	9271	9147	9110	HAF3	291-9700000-9720000:9166:rev	5	42	5	42	
302_c1	9270	9219	9109	9058	HAF4	291-9700000-9720000:9166:rev	43	94	43	94	
302_c1	9218	9169	9057	9008	HAF5	291-9700000-9720000:9166:rev	95	144	95	145	
302_c1	9195	9194	9034	9033	R454	291-9700000-9720000:9166:rev	118	119	118	119	
302_c1	9168	9088	9007	8929	HAF4	291-9700000-9720000:9166:rev	145	225	146	224	
302_c1	9130	9129	8970	8969	R454	291-9700000-9720000:9166:rev	183	184	183	185	
302_c1	9087	9008	8928	8850	HAF5	291-9700000-9720000:9166:rev	226	305	225	302	
302_c1	9007	8946	8849	8789	HAF4	291-9700000-9720000:9166:rev	306	367	303	363	
302_c1	8945	8857	8788	8702	HAF3	291-9700000-9720000:9166:rev	368	456	364	449	
302_c1	8934	8933	8778	8777	R454	291-9700000-9720000:9166:rev	379	380	374	376	
302_c1	8856	8830	8701	8675	HAF4	291-9700000-9720000:9166:rev	457	483	450	476	
302_c1	8829	8812	8674	8658	HAF3	291-9700000-9720000:9166:rev	484	501	477	493	
302_c1	9267	9219	9106	9058	HAF4	232-9700000-9720000:9125:rev	5	53	5	53	
302_c1	9218	9169	9057	9008	HAF5	232-9700000-9720000:9125:rev	54	103	54	103	
302_c1	9168	9158	9007	8997	HAF4	232-9700000-9720000:9125:rev	104	114	104	114	
302_c1	9156	9149	8996	8989	HAF3	232-9700000-9720000:9125:rev	116	123	115	122	
302_c1	9148	9088	8988	8929	HAF4	232-9700000-9720000:9125:rev	124	184	123	181	
302_c1	9087	9008	8928	8850	HAF5	232-9700000-9720000:9125:rev	185	264	182	258	
302_c1	9020	9020	8862	8862	R454	232-9700000-9720000:9125:rev	252	252	247	247	
302_c1	9007	8946	8849	8789	HAF4	232-9700000-9720000:9125:rev	265	326	259	319	
302_c1	8945	8857	8788	8702	HAF3	232-9700000-9720000:9125:rev	327	415	320	406	
302_c1	8856	8827	8701	8673	HAF4	232-9700000-9720000:9125:rev	416	445	407	434	
302_c1	8826	8802	8672	8648	HAF5	232-9700000-9720000:9125:rev	446	470	435	460	
302_c1	8812	8811	8658	8657	R454	232-9700000-9720000:9125:rev	460	461	449	450	
302_c1	8801	8801	8647	8647	HAF4	232-9700000-9720000:9125:rev	471	471	461	461	
302_c1	8800	8781	8646	8627	HAF3	232-9700000-9720000:9125:rev	472	491	462	481	
302_c1	8788	8800	8634	8646	HAF3	656-9700000-9720000:8650:fwd	5	17	5	17	
302_c1	8801	8801	8647	8647	HAF4	656-9700000-9720000:8650:fwd	18	18	18	18	
302_c1	8802	8826	8648	8672	HAF5	656-9700000-9720000:8650:fwd	19	43	19	43	
302_c1	8827	8856	8673	8701	HAF4	656-9700000-9720000:8650:fwd	44	73	44	73	
302_c1	8837	8838	8682	8683	R454	656-9700000-9720000:8650:fwd	54	55	53	55	
302_c1	8857	8945	8702	8788	HAF3	656-9700000-9720000:8650:fwd	74	162	74	160	
302_c1	8946	9007	8789	8849	HAF4	656-9700000-9720000:8650:fwd	163	224	161	220	
302_c1	8975	8975	8818	8818	R454	656-9700000-9720000:8650:fwd	192	192	189	189	
302_c1	9008	9087	8850	8928	HAF5	656-9700000-9720000:8650:fwd	225	304	221	296	
302_c1	9088	9168	8929	9007	HAF4	656-9700000-9720000:8650:fwd	305	385	297	375	
302_c1	9169	9218	9008	9057	HAF5	656-9700000-9720000:8650:fwd	386	435	376	426	
302_c1	9183	9184	9022	9023	R454	656-9700000-9720000:8650:fwd	400	401	390	392	
